loss,val_loss,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
6.24369478225708,4.723417282104492,4.371906042098999,True,False,,,1,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-20,1638107420,4.371906042098999,41603,766cc67070bd,172.17.0.2,4.371906042098999,0,1
6.241106986999512,4.723278999328613,0.9654932022094727,True,False,,,2,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-21,1638107421,5.337399244308472,41603,766cc67070bd,172.17.0.2,5.337399244308472,0,2
6.233442306518555,4.722952842712402,1.0003840923309326,True,False,,,3,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-22,1638107422,6.337783336639404,41603,766cc67070bd,172.17.0.2,6.337783336639404,0,3
6.221007823944092,4.722531795501709,1.145127534866333,True,False,,,4,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-23,1638107423,7.482910871505737,41603,766cc67070bd,172.17.0.2,7.482910871505737,0,4
6.202010631561279,4.721983432769775,1.3683967590332031,True,False,,,5,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-24,1638107424,8.85130763053894,41603,766cc67070bd,172.17.0.2,8.85130763053894,0,5
6.187963962554932,4.7211408615112305,1.2400295734405518,True,False,,,6,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-26,1638107426,10.091337203979492,41603,766cc67070bd,172.17.0.2,10.091337203979492,0,6
6.191671848297119,4.7200236320495605,0.9459686279296875,True,False,,,7,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-27,1638107427,11.03730583190918,41603,766cc67070bd,172.17.0.2,11.03730583190918,0,7
6.184750080108643,4.718840599060059,1.389732837677002,True,False,,,8,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-28,1638107428,12.427038669586182,41603,766cc67070bd,172.17.0.2,12.427038669586182,0,8
6.176666736602783,4.717325210571289,1.04249906539917,True,False,,,9,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-29,1638107429,13.469537734985352,41603,766cc67070bd,172.17.0.2,13.469537734985352,0,9
6.1710734367370605,4.715497970581055,0.8576297760009766,True,False,,,10,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-30,1638107430,14.327167510986328,41603,766cc67070bd,172.17.0.2,14.327167510986328,0,10
6.157716751098633,4.713142395019531,0.8968415260314941,True,False,,,11,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-31,1638107431,15.224009037017822,41603,766cc67070bd,172.17.0.2,15.224009037017822,0,11
6.169036388397217,4.710474491119385,0.8532004356384277,True,False,,,12,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-32,1638107432,16.07720947265625,41603,766cc67070bd,172.17.0.2,16.07720947265625,0,12
6.149724960327148,4.7073869705200195,0.860893726348877,True,False,,,13,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-32,1638107432,16.938103199005127,41603,766cc67070bd,172.17.0.2,16.938103199005127,0,13
6.180316925048828,4.7042388916015625,0.8768234252929688,True,False,,,14,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-33,1638107433,17.814926624298096,41603,766cc67070bd,172.17.0.2,17.814926624298096,0,14
6.145031929016113,4.701125144958496,0.8978149890899658,True,False,,,15,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-34,1638107434,18.71274161338806,41603,766cc67070bd,172.17.0.2,18.71274161338806,0,15
6.146290302276611,4.698003768920898,0.8966469764709473,True,False,,,16,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-35,1638107435,19.60938858985901,41603,766cc67070bd,172.17.0.2,19.60938858985901,0,16
6.133206844329834,4.6948394775390625,0.9367702007293701,True,False,,,17,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-36,1638107436,20.54615879058838,41603,766cc67070bd,172.17.0.2,20.54615879058838,0,17
6.127140998840332,4.691793918609619,2.795780897140503,True,False,,,18,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-39,1638107439,23.341939687728882,41603,766cc67070bd,172.17.0.2,23.341939687728882,0,18
6.136876583099365,4.688784599304199,0.872189998626709,True,False,,,19,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-40,1638107440,24.21412968635559,41603,766cc67070bd,172.17.0.2,24.21412968635559,0,19
6.139865398406982,4.6859540939331055,0.8677880764007568,True,False,,,20,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-41,1638107441,25.081917762756348,41603,766cc67070bd,172.17.0.2,25.081917762756348,0,20
6.13719367980957,4.683176040649414,0.8148787021636963,True,False,,,21,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-41,1638107441,25.896796464920044,41603,766cc67070bd,172.17.0.2,25.896796464920044,0,21
6.141613483428955,4.6803998947143555,0.8792946338653564,True,False,,,22,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-42,1638107442,26.7760910987854,41603,766cc67070bd,172.17.0.2,26.7760910987854,0,22
6.135667324066162,4.677844524383545,0.8994989395141602,True,False,,,23,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-43,1638107443,27.67559003829956,41603,766cc67070bd,172.17.0.2,27.67559003829956,0,23
6.107833385467529,4.675368785858154,0.9206430912017822,True,False,,,24,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-44,1638107444,28.596233129501343,41603,766cc67070bd,172.17.0.2,28.596233129501343,0,24
6.1184492111206055,4.672821998596191,1.0483849048614502,True,False,,,25,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-45,1638107445,29.644618034362793,41603,766cc67070bd,172.17.0.2,29.644618034362793,0,25
6.131372451782227,4.67034912109375,0.8456170558929443,True,False,,,26,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-46,1638107446,30.490235090255737,41603,766cc67070bd,172.17.0.2,30.490235090255737,0,26
6.12339973449707,4.668057441711426,0.8942739963531494,True,False,,,27,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-47,1638107447,31.384509086608887,41603,766cc67070bd,172.17.0.2,31.384509086608887,0,27
6.107666969299316,4.665586948394775,0.8471283912658691,True,False,,,28,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-48,1638107448,32.231637477874756,41603,766cc67070bd,172.17.0.2,32.231637477874756,0,28
6.104633331298828,4.663169860839844,0.8573851585388184,True,False,,,29,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-49,1638107449,33.089022636413574,41603,766cc67070bd,172.17.0.2,33.089022636413574,0,29
6.117199420928955,4.660726547241211,0.8985264301300049,True,False,,,30,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-50,1638107450,33.98754906654358,41603,766cc67070bd,172.17.0.2,33.98754906654358,0,30
6.100972652435303,4.6585493087768555,1.4218871593475342,True,False,,,31,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-51,1638107451,35.40943622589111,41603,766cc67070bd,172.17.0.2,35.40943622589111,0,31
6.116295337677002,4.656418800354004,0.8652036190032959,True,False,,,32,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-52,1638107452,36.27463984489441,41603,766cc67070bd,172.17.0.2,36.27463984489441,0,32
6.113471508026123,4.6542510986328125,0.8828332424163818,True,False,,,33,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-53,1638107453,37.15747308731079,41603,766cc67070bd,172.17.0.2,37.15747308731079,0,33
6.105502128601074,4.65230131149292,0.8414525985717773,True,False,,,34,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-54,1638107454,37.99892568588257,41603,766cc67070bd,172.17.0.2,37.99892568588257,0,34
6.10324239730835,4.650628089904785,0.8213036060333252,True,False,,,35,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-54,1638107454,38.820229291915894,41603,766cc67070bd,172.17.0.2,38.820229291915894,0,35
6.1052961349487305,4.649044513702393,0.8702340126037598,True,False,,,36,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-55,1638107455,39.69046330451965,41603,766cc67070bd,172.17.0.2,39.69046330451965,0,36
6.106005668640137,4.647371292114258,0.8619956970214844,True,False,,,37,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-56,1638107456,40.55245900154114,41603,766cc67070bd,172.17.0.2,40.55245900154114,0,37
6.118532657623291,4.64579963684082,0.8426105976104736,True,False,,,38,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-57,1638107457,41.39506959915161,41603,766cc67070bd,172.17.0.2,41.39506959915161,0,38
6.096350193023682,4.6444411277771,0.8422095775604248,True,False,,,39,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-58,1638107458,42.237279176712036,41603,766cc67070bd,172.17.0.2,42.237279176712036,0,39
6.11163854598999,4.642959117889404,0.86264967918396,True,False,,,40,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-50-59,1638107459,43.099928855895996,41603,766cc67070bd,172.17.0.2,43.099928855895996,0,40
6.107605934143066,4.6414337158203125,0.9459283351898193,True,False,,,41,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-00,1638107460,44.045857191085815,41603,766cc67070bd,172.17.0.2,44.045857191085815,0,41
6.104037284851074,4.640130996704102,1.0258979797363281,True,False,,,42,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-01,1638107461,45.071755170822144,41603,766cc67070bd,172.17.0.2,45.071755170822144,0,42
6.105651378631592,4.638822555541992,0.8752515316009521,True,False,,,43,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-01,1638107461,45.947006702423096,41603,766cc67070bd,172.17.0.2,45.947006702423096,0,43
6.092043876647949,4.637406826019287,0.8000059127807617,True,False,,,44,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-02,1638107462,46.74701261520386,41603,766cc67070bd,172.17.0.2,46.74701261520386,0,44
6.096195697784424,4.6359052658081055,1.2059690952301025,True,False,,,45,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-04,1638107464,47.95298171043396,41603,766cc67070bd,172.17.0.2,47.95298171043396,0,45
6.095120906829834,4.634413719177246,0.8299131393432617,True,False,,,46,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-04,1638107464,48.78289484977722,41603,766cc67070bd,172.17.0.2,48.78289484977722,0,46
6.104349136352539,4.633058547973633,0.9151484966278076,True,False,,,47,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-05,1638107465,49.69804334640503,41603,766cc67070bd,172.17.0.2,49.69804334640503,0,47
6.087400913238525,4.631559371948242,0.8774950504302979,True,False,,,48,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-06,1638107466,50.57553839683533,41603,766cc67070bd,172.17.0.2,50.57553839683533,0,48
6.107282638549805,4.63043737411499,0.823286771774292,True,False,,,49,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-07,1638107467,51.39882516860962,41603,766cc67070bd,172.17.0.2,51.39882516860962,0,49
6.1046977043151855,4.629125595092773,0.8281595706939697,True,False,,,50,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-08,1638107468,52.22698473930359,41603,766cc67070bd,172.17.0.2,52.22698473930359,0,50
6.094555377960205,4.628352165222168,0.8145475387573242,True,False,,,51,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-09,1638107469,53.04153227806091,41603,766cc67070bd,172.17.0.2,53.04153227806091,0,51
6.087198734283447,4.627418518066406,0.9249997138977051,True,False,,,52,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-10,1638107470,53.96653199195862,41603,766cc67070bd,172.17.0.2,53.96653199195862,0,52
6.094955921173096,4.626333713531494,0.7838892936706543,True,False,,,53,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-10,1638107470,54.75042128562927,41603,766cc67070bd,172.17.0.2,54.75042128562927,0,53
6.090346336364746,4.625265121459961,0.8156931400299072,True,False,,,54,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-11,1638107471,55.56611442565918,41603,766cc67070bd,172.17.0.2,55.56611442565918,0,54
6.08911657333374,4.624471664428711,0.8118622303009033,True,False,,,55,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-12,1638107472,56.37797665596008,41603,766cc67070bd,172.17.0.2,56.37797665596008,0,55
6.092148780822754,4.623406887054443,1.0058314800262451,True,False,,,56,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-13,1638107473,57.38380813598633,41603,766cc67070bd,172.17.0.2,57.38380813598633,0,56
6.09537935256958,4.622769832611084,0.818676233291626,True,False,,,57,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-14,1638107474,58.202484369277954,41603,766cc67070bd,172.17.0.2,58.202484369277954,0,57
6.077522277832031,4.621745586395264,1.0034477710723877,True,False,,,58,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-15,1638107475,59.20593214035034,41603,766cc67070bd,172.17.0.2,59.20593214035034,0,58
6.088318824768066,4.621049404144287,0.8210849761962891,True,False,,,59,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-16,1638107476,60.02701711654663,41603,766cc67070bd,172.17.0.2,60.02701711654663,0,59
6.067907810211182,4.620245456695557,0.8301839828491211,True,False,,,60,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-16,1638107476,60.85720109939575,41603,766cc67070bd,172.17.0.2,60.85720109939575,0,60
6.073842525482178,4.619595050811768,1.117250919342041,True,False,,,61,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-18,1638107478,61.97445201873779,41603,766cc67070bd,172.17.0.2,61.97445201873779,0,61
6.077209949493408,4.618535995483398,0.7717633247375488,True,False,,,62,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-18,1638107478,62.74621534347534,41603,766cc67070bd,172.17.0.2,62.74621534347534,0,62
6.084479808807373,4.617836952209473,0.7697620391845703,True,False,,,63,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-19,1638107479,63.51597738265991,41603,766cc67070bd,172.17.0.2,63.51597738265991,0,63
6.0805864334106445,4.616901874542236,0.7837982177734375,True,False,,,64,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-20,1638107480,64.29977560043335,41603,766cc67070bd,172.17.0.2,64.29977560043335,0,64
6.079911708831787,4.615926742553711,0.797893762588501,True,False,,,65,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-21,1638107481,65.09766936302185,41603,766cc67070bd,172.17.0.2,65.09766936302185,0,65
6.070977687835693,4.614844799041748,0.7996439933776855,True,False,,,66,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-21,1638107481,65.89731335639954,41603,766cc67070bd,172.17.0.2,65.89731335639954,0,66
6.093381404876709,4.614006996154785,0.7988243103027344,True,False,,,67,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-22,1638107482,66.69613766670227,41603,766cc67070bd,172.17.0.2,66.69613766670227,0,67
6.073448657989502,4.613183975219727,0.800499439239502,True,False,,,68,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-23,1638107483,67.49663710594177,41603,766cc67070bd,172.17.0.2,67.49663710594177,0,68
6.082292556762695,4.612622261047363,0.8398826122283936,True,False,,,69,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-24,1638107484,68.33651971817017,41603,766cc67070bd,172.17.0.2,68.33651971817017,0,69
6.068990707397461,4.6117143630981445,0.7759931087493896,True,False,,,70,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-25,1638107485,69.11251282691956,41603,766cc67070bd,172.17.0.2,69.11251282691956,0,70
6.068660259246826,4.611171722412109,0.8050010204315186,True,False,,,71,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-25,1638107485,69.91751384735107,41603,766cc67070bd,172.17.0.2,69.91751384735107,0,71
6.074161529541016,4.610440254211426,0.827578067779541,True,False,,,72,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-26,1638107486,70.74509191513062,41603,766cc67070bd,172.17.0.2,70.74509191513062,0,72
6.0713372230529785,4.609926223754883,0.8041937351226807,True,False,,,73,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-27,1638107487,71.5492856502533,41603,766cc67070bd,172.17.0.2,71.5492856502533,0,73
6.083202362060547,4.609084606170654,0.7988603115081787,True,False,,,74,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-28,1638107488,72.34814596176147,41603,766cc67070bd,172.17.0.2,72.34814596176147,0,74
6.075445652008057,4.608532428741455,0.8561937808990479,True,False,,,75,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-29,1638107489,73.20433974266052,41603,766cc67070bd,172.17.0.2,73.20433974266052,0,75
6.072299480438232,4.607997417449951,0.9113147258758545,True,False,,,76,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-30,1638107490,74.11565446853638,41603,766cc67070bd,172.17.0.2,74.11565446853638,0,76
6.074179649353027,4.607448577880859,0.8033356666564941,True,False,,,77,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-30,1638107490,74.91899013519287,41603,766cc67070bd,172.17.0.2,74.91899013519287,0,77
6.060240268707275,4.607150077819824,0.8637995719909668,True,False,,,78,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-31,1638107491,75.78278970718384,41603,766cc67070bd,172.17.0.2,75.78278970718384,0,78
6.0900444984436035,4.6066436767578125,0.7794773578643799,True,False,,,79,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-32,1638107492,76.56226706504822,41603,766cc67070bd,172.17.0.2,76.56226706504822,0,79
6.063992023468018,4.606120586395264,0.9202282428741455,True,False,,,80,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-33,1638107493,77.48249530792236,41603,766cc67070bd,172.17.0.2,77.48249530792236,0,80
6.075334548950195,4.605297565460205,1.1448936462402344,True,False,,,81,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-34,1638107494,78.6273889541626,41603,766cc67070bd,172.17.0.2,78.6273889541626,0,81
6.07343053817749,4.6046671867370605,0.8488633632659912,True,False,,,82,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-35,1638107495,79.47625231742859,41603,766cc67070bd,172.17.0.2,79.47625231742859,0,82
6.072684288024902,4.604267120361328,0.8383522033691406,True,False,,,83,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-36,1638107496,80.31460452079773,41603,766cc67070bd,172.17.0.2,80.31460452079773,0,83
6.06865930557251,4.603582382202148,0.7715678215026855,True,False,,,84,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-37,1638107497,81.08617234230042,41603,766cc67070bd,172.17.0.2,81.08617234230042,0,84
6.059973239898682,4.603030681610107,0.7464046478271484,True,False,,,85,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-37,1638107497,81.83257699012756,41603,766cc67070bd,172.17.0.2,81.83257699012756,0,85
6.052069187164307,4.602363586425781,0.7848381996154785,True,False,,,86,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-38,1638107498,82.61741518974304,41603,766cc67070bd,172.17.0.2,82.61741518974304,0,86
6.070971488952637,4.60172176361084,0.9063577651977539,True,False,,,87,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-39,1638107499,83.5237729549408,41603,766cc67070bd,172.17.0.2,83.5237729549408,0,87
6.060238838195801,4.601171970367432,0.8275740146636963,True,False,,,88,b8583_00157,a71cda3b770d40138350e2e5eeeda7a7,2021-11-28_13-51-40,1638107500,84.35134696960449,41603,766cc67070bd,172.17.0.2,84.35134696960449,0,88
